status,title,content,fact,references,tanggal,conclusion
Salah,Video Anies Baswedan MANTAN GUBERNUR DURHAKA”,NARASI: MANTAN GUBERNUR DURHAKA Mau sedih atau tertawa nih manteman setelah melihat cuplikan video ini @Kimberley_PS08 @ajengcute16__ @zy_zy_lestary @bengkeldodo @Ki_Nusantara99 @romoatheist,"SUMBER membagikan konten hasil MANIPULASI yang menunggangi isu yang sedang menjadi tren/trending, DISUNTING menggunakan Kecerdasan Buatan (AI, Artificial Intelligence) yang terlihat kekurangannya (artifact/distortion) di sekitar bagian mulut. FAKTA: video yang ASLI adalah yang dimuat di beberapa media, yaitu ketika Anies menjawab pertanyaan beberapa wartawan setelah menghadiri acara Tabligh Akbar Muharram 1446 Hijriah Majelis Rasulullah di Masjid Istiqlal pada hari Senin tanggal 29 bulan Juli lalu.

Salah satu sumber foto dengan sudut pandang yang sama, OPTIKA.ID pada 30 Jul 2024: “Mantan Gubernur DKI Jakarta, Anies Baswedan menjawab pertanyaan wartawan mengenai pertemuan formal antara dirinya dan Partai Demokrasi Indonesia Perjuangan (PDI-P). Anies menjawab hal itu seusai menghadiri kegiatan Tabligh Akbar Muharram Muharram 1446 Hijriah Majelis Rasulullah di Masjid Istiqlal, Jakarta Pusat, Senin (29/7/2024) malam.”

Salah satu video ASLI yang direkam dari sudut pandang berbeda, tvOneNews pada 1 Aug 2024: “Calon gubernur (cagub) DKI Jakarta Anies Rasyid Baswedan buka suara soal ketertarikan Partai Amanat Nasional (PAN) untuk mendukungnya pada Pemilihan Gubernur (Pilgub) DKI Jakarta. Namun, ia tak serta merta mengiyakan syarat dari PAN untuk menjadikan Ketua Fraksi PAN DPRD DKI Zita Anjani sebagai pendampingnya.

KOMPASTV pada 30 Jul 2024: “#pilkadajakarta2024 #pdip #pilkada2024 “Mantan Gubernur DKI Jakarta, Anies Rasyid Baswedan masih menunggu pertemuan formal kepada PDIP guna membahas Pilkada DKI Jakarta. Dipastikan saat ini masih mengalir dan berproses. 

Liputan6 pada 30 Jul 2024: “Anies Baswedan mengaku masih menunggu pertemuan formal dengan PDI Perjuangan guna membahas Pilkada Jakarta 2024.

Berkaitan dengan Anies Baswedan di Pilkada 2024, hasil pencarian Google News dengan kata kunci “anies baswedan pilkada 2024”","[1] https://firstdraftnews-org.translate.goog/long-form-article/understanding-information-disorder/?_x_tr_sl=en&_x_tr_tl=id&_x_tr_hl=en-US&_x_tr_pto=nui / https://archive.ph/iCp3w (arsip cadangan).

[2] https://optika.id/news-67784-anies-respon-rencana-pertemuan-dengan-pdip-nanti-ada-waktunya / https://archive.ph/6HTvA (arsip cadangan).

[3] https://youtu.be/V9xQaxOPGTg?t=64 / https://archive.ph/LPlDM (arsip cadangan).

[4] https://youtu.be/lP3ILrezHxM?t=5 / https://archive.ph/SkvP6 (arsip cadangan).

[5] https://youtu.be/VBWpbg7VEhw?t=99 / https://archive.ph/l6IO8 (arsip cadangan).

[6] https://www.google.com/search?q=anies+baswedan+pilkada+2024&tbm=nws / https://web.archive.org/web/20240902103259/https://www.google.com/search?q=anies+baswedan+pilkada+2024&tbm=nws (arsip cadangan).",2024-09-03,"Hasil MANIPULASI menunggangi isu yang sedang menjadi tren/trending, DISUNTING menggunakan Kecerdasan Buatan (AI, Artificial Intelligence) yang terlihat kekurangannya (artifact/distortion) di sekitar bagian mulut. FAKTA: video yang ASLI adalah yang dimuat di beberapa media, yaitu ketika Anies menjawab pertanyaan beberapa wartawan setelah menghadiri acara Tabligh Akbar Muharram 1446 Hijriah Majelis Rasulullah di Masjid Istiqlal pada hari Senin tanggal 29 bulan Juli lalu."
Salah,Video menara masjid Al Aqsо dirobohkan Israel”,Allahu Akbar …..meskipun menara masjid Al Aqsо mo dirobohkan sama Israel..tp dengan kuasa Allah tidak roboh n tidak lecet sedikipun…Allahu Akbar.,"SUMBER membagikan video yang sudah beredar sejak tahun 2008 dengan narasi yang salah mengaitkan dengan Israel atau kondisi konflik Palestina – Israel saat ini (2021), sehingga menimbulkan premis/kesimpulan yang KELIRU.

Michael Moore di YouTube pada 16 Maret 2008: “Cpl. Jon M. Turner’s (3/8 Kilo Company, 1st Platoon, U.S. Marine Corps) testimony on March 15th, 2008 included these two videos of Turner’s squad firing on Mosques unprovoked, a violation of international law.”

Hasil pencarian gambar dari thumbnail video yang ditemukan pada 2009, 2013, 2014 dan 2019, TinEye: “Searched over 47.4 billion images in 4.2 seconds”

Artikel periksa fakta yang sebelumnya, turnbackhoax.id pada 4 Maret 2021: “Video tersebut bukan merupakan video menara masjid di Palestina yang ditembaki oleh tentara Israel, melainkan menara masjid di Irak yang ditembaki oleh Korps Marinir Amerika Serikat pada bulan Maret 2008 yang lalu.”","[1] firstdraftnews.org: “Berita palsu. Ini rumit.” http://bit.ly/2MxVN7S (Google Translate), http://bit.ly/2rhTadC.

[2] youtube.com: “WINTER SOLDIER: U.S. Marines Fire on Mosques Unprovoked”, https://bit.ly/2SlystN / https://archive.md/i5ybq (arsip cadangan).

[3] military.com: “Minaret Demolished in Combat”, https://bit.ly/3oJDGeW / https://archive.md/ghPMd (arsip cadangan).

4 TinEye search results
[4] tineye.com: “3 results”, https://bit.ly/34aKokX / cetak PDF untuk arsip cadangan.

[5] https://www.google.com/search?q=konflik+palestina+israel&tbm=nws, https://bit.ly/3waaZdx / https://archive.md/lkLVG (arsip cadangan).

[6] turnbackhoax.id: “[SALAH] Video Menara Masjid di Palestina Ditembaki Tentara Israel”, https://bit.ly/34qRbXT / https://archive.md/s4BSw (arsip cadangan).",2021-05-26,"Pelintiran daur ulang, sudah diklarifikasi sebelumnya pada bulan Maret lalu. TIDAK berkaitan dengan Israel atau kondisi konflik Palestina – Israel saat ini (2021). FAKTANYA, video sudah beredar sejak tahun 2008. Selain itu, di video aslinya TIDAK ada suara Azan."
Salah,Caleg di Ciwidey Bandung Gantung Diri Karena Gagal dan Habiskan Dana 1M,Gara gara kalah suara dan telah habis dana sebesar 1 M Seorang caleg di Ciwidey Bandung nekat gantung diri.  Kasihan keluarga yang ditinggalkan 😭,"Pada 21 Februari 2024 lalu beredar video di Facebook yang dinarasikan sebagai caleg gagal yang bunuh diri karena telah habiskan dana 1 M terjadi di daerah Ciwidey, Bandung, Jawa Barat.

Dalam video yang berdurasi 6 menit 34 itu memperlihatkan seorang warga mencoba menaiki pohon aren untuk mengevakuasi jasad korban. Terlihat juga beberapa masyarakat dan petugas turut membantu jalannya evakuasi. 

Namun setelah dilakukan pencarian fakta, melansir dari artikel pikiranrakyat.com yang berjudul “Viral Video Caleg Gantung Diri Tak Terima Kekalahan Habis Dana Rp1 M di Bandung, Begini Kata Kapolsek Ciwidey” dalam artikel tersebut Kapolsek Ciwidey AKB Dana Suhenda mengklarifikasi jika berita yang beredar tersebut tidak benar dan kejadian tersebut tidak terjadi di daerah Ciwidey.

Setelah dilakukan pencarian gambar, ditemukan juga gambar serupa seperti yang ada di video tersebut. Dilansir dari sindonews.com dalam artikel berjudul “Pamit ke Istri Beli Rokok, Sinaga Ditemukan Tewas Tergantung di Pohon Aren”, rupanya gambar tersebut merupakan proses evakuasi mayat korban gantung diri di pohon pohon aren di Desa Simbolon Tengko, Kecamatan Panombean Panei pada 13 Februari 2022.

Dari temuan tersebut dapat disimpulkan bahwa klaim yang mengatakan caleg gagal yang bunuh diri karena telah habiskan dana 1 M terjadi di daerah Ciwidey, Bandung, Jawa Barat adalah tidak benar. ","https://subang.pikiran-rakyat.com/jabar/pr-657743898/viral-video-caleg-gantung-diri-tak-terima-kekalahan-habis-dana-rp1-m-di-bandung-begini-kata-kapolsek-ciwidey?page=all 

https://daerah.sindonews.com/read/684867/717/pamit-ke-istri-beli-rokok-sinaga-ditemukan-tewas-tergantung-di-pohon-aren-1644742922 
",2024-02-24,Video yang diklaim sebagai caleg kalah gantung diri di pohon aren adalah tidak benar. Potongan video tersebut berasal dari kejadian berbeda dan tidak ada kaitannya dengan Pemilu 2024.
Salah, PRABOWO SUBIANTO DINONAKTIFKAN SEBAGAI MENHAN”,"Mengejutkan dunia, prabowo di non aktifkan dari menhan dalang yang buat jokowi ber4nt4nk4n terbongkar.","Sebuah unggahan video di media sosial Facebook dengan nama pengguna “Mindblowiing” mengunggah video dengan narasi bahwa Prabowo Subianto dinonaktifkan sebagai Menhan.

Thumbnail video merupakan hasil rekayasa, Narator video hanya membacakan artikel di laman Seword.com dengan judul artikel “Gaya Berpolitik Jokowi Berubah Orientasi Menjadi Penguasa Mutlak kah?”.

Saat ini Prabowo juga masih bekerja sebagai Menhan. Ia menemui Presiden Joko Widodo di Istana Kepresidenan Bogor dengan Agenda penyerahan Daftar Isian Pelaksanaan Anggaran (DIPA) dan Buku Daftar Alokasi Transfer ke Daerah (TKD) TA 2024 oleh Presiden RI, pada Selasa (28/11/2023).

Meski maju sebagai calon presiden (capres), Prabowo masih menjabat Menhan. Presiden Jokowi telah mengeluarkan aturan yang memungkinkan menteri ataupun wali kota yang maju pada Pemilu 2024 tidak harus mundur dari jabatannya.

Dengan demikian klaim tentang Prabowo Subianto dinonaktifkan sebagai Menhan adalah salah dan masuk kategori konten yang dimanipulasi.","https://seword.com/politik/gaya-berpolitik-jokowi-berubah-orientasi-menjadi-cRx4kPTJPd#google_vignette
https://www.kompas.com/tren/read/2023/11/24/181500765/aturan-baru-jokowi–menteri-wali-kota-maju-pilpres-tidak-harus-mundur?page=all",2023-12-04,"Hasil periksa fakta Yudho Ardi

Informasi menyesatkan. Judul dan isi video tidak sesuai dan narator dalam video tersebut tidak berkaitan. Dalam video tersebut sama sekali tidak ditemukan informasi bahwa Prabowo Subianto dinonaktifkan sebagai Menhan."
Salah,Program Panen Hadiah Untuk Nasabah Bank Syariah Indonesia,"PROGRAM PANEN HADIAH 2024″ bagi semua nasabah Bank Syariah Indonesia yang sudah menggunakan Mobile Banking / Sms Banking Gebyar Undian Poin Berhadiah Hadir kembali, Ayo buruan daftar agar memenangkan grand prize seperti: – 5 unit mobil Alphard – 8 unit Motor Xmax – 20 Unit TV Led 50 in. – 20 unit Smartphone promax14 – 20 emas batangan & Logam mulia – 50 Paket Umroh Gratis Masih banyak keuntungan lainnya… Info lebih lanjut tentang pendaftaran (GEBYAR UNDIAN BANK SYARIAH INDONESIA) silakan klik menu (Daftar) Yang Sudah kami sediakan…","Beredar sebuah unggahan di media sosial Facebook yang menampilkan informasi tentang adanya gebyar undian berhadiah untuk Bank Syariah Indonesia dengan beragam hadiah yang ditawarkan. 

Namun setelah di cek link tersebut maka kita akan diarahkan menuju website https://bergabungbersamaabsl[dot]yeremare[dot]xyz/ yang mana website ini bukan merupakan website resmi milik Bank Syariah Indonesia. Jika kita cari website Bank Syariah Indonesia di Google maka kita akan dapat langsung menemukan website resmi milik Bank Syariah Indonesia https://www.bankbsi.co.id/. 

Di website resmi tersebut juga tidak ditemukan informasi mengenai undian bagi para pengguna layanan mobile banking/ sms banking. Lalu di akun Facebook asli milik Bank Syariah Indonesia yang sudah diverifikasi juga tidak ditemukan informasi apapun mengenai gebyar undian tersebut.

Berdasarkan dari temuan tersebut maka dapat disimpulkan jika unggahan yang mengatasnamakan Bank Syariah Indonesia tersebut merupakan salah satu modus untuk melakukan penipuan online. ","https://www.bankbsi.co.id/
https://www.facebook.com/bankBSI.ID/?locale=id_ID&_rdc=2&_rdr 
",2024-06-18,"Akun Facebook yang asli milik Bank Syariah Indonesia (BSI) adalah yang sudah diverifikasi, pada akun asli Bank Syariah Indonesia tersebut juga tidak mengunggah informasi mengenai adanya gebyar undian apapun."
Salah,Akun Tiruan WA Ihsan Rivano Kepala Kantor Pertanahan Sabang,"Ihsan Rivano S.T, M.T +62 812-6359-3244","Artikel disadur dari akun Instagram Kantah Kota Sabang.
Beredar akun WA bernomor 0812 63593244 memasang foto profil dan nama Ihsan Rivano, Kepala Kantor Pertanahan Kota Sabang. Akun WA ini telah menghubungi pengguna WA lainnya dengan iming-iming sesuatu yang menggiurkan.

Setelah dilakukan penelusuran pada akun Instagram Kantor Pertanahan Kota Sabang ditemukan tangkapan layar akun WA tiruan tersebut. Pihak BPN atau Badan Pertanahan Negara Sabang mengimbau masyarakat yang dihubungi oleh nomor tersebut atau yang mengaku sebagai Ihsan Rivano tidak menanggapinya dan selalu waspada.

“Pengumuman Penting: Waspada Penipuan Mengatasnamakan Kepala Kantor Pertanahan Kota Sabang

Halo Sobat ATR/BPN,

Kami ingin menginformasikan kepada seluruh masyarakat agar berhati-hati terhadap penipuan yang mengatasnamakan Kepala Kantor Pertanahan Kota Sabang, Bapak Ihsan Rivano, S.T., M.T. Kami telah menerima laporan terkait adanya nomor WhatsApp yang mengklaim sebagai milik beliau.” Tegas Humas Kantor Pertanahan Sabang (25/08/24).


",https://www.instagram.com/kantahkotasabang/p/C_DjHLlSwQA/?hl=id,2024-08-31,Humas Kantah Kota Sabang menjelaskan Ihsan Rivano tidak pernah meminta apapun atau iming-iming melalui WA dan dipastikan nomor tersebut bukan miliknya.
Salah,Paket Berisi Narkoba Berasal dari Cina,"Dapet info dr Jogya, bahwa mulai ada paket2 yg dikirim ke rumah2, ke toko2 & ke kantor, akan terus berdatangan COD tsb, katanya dr China. Padahal sipenerima tdk pernah order barang. Hati2 ini penipuan Sindikat narkoba. Nanti kalau kita tolak, bilang kita gk order ini barang, sipengantar akan meminta kita difoto bersama orderan barangnya, katanya utk konfirmasi ke China. Jangan mau difoto. Biar ngotot maksa pun jangan mau difoto. Ini pemerasan jaringan narkoba!","Kembali beredar hoaks kiriman paket berwarna coklat yang diklaim berasal dari Cina. Unggahan TikTok @jenggo.erpah, menuliskan narasi yang mengatakan bahwa ada paket yang sengaja dikirim ke rumah-rumah padahal penerima tidak pernah order paket tersebut. Paket tersebut diklaim berisi narkoba. Bahkan, pengunggah menghimbau penerima untuk berhati-hati.

Setelah ditelusuri lebih lanjut, isu tentang paket dari Cina berisi narkoba tersebut telah lama beredar sejak tahun 2018. Turnbackhoax.id, telah beberapa kali mengunggah artikel debunking terkait hal ini.

Dedi Prasetyo yang saat itu menjabat sebagai Karopenmas Divisi Humas Polri menjelaskan memang benar bahwa ada seorang petugas ekspedisi datang ke sebuah toko untuk mengirim paket sedangkan pemilik toko merasa tidak memesan paket tersebut. Namun ia mengungkapkan bahwa isi paket dari China di Yogyakarta ternyata berisikan jam tangan, bukan narkoba.","https://turnbackhoax.id/2024/05/31/salah-paket-berisi-narkoba-berasal-dari-cina/
https://turnbackhoax.id/2018/09/17/benar-divisi-humas-polri-klarifikasi-terkait-pesan-berantai-paket-gelap-cod-dari-china/

https://turnbackhoax.id/2020/11/12/salah-paket-dari-china-berisikan-narkoba/

https://www.liputan6.com/cek-fakta/read/4011030/cek-fakta-paket-berisi-narkoba-dikirim-ke-yogyakarta-dari-china-fakta-atau-hoaks

",2024-05-31,"Hoaks lama beredar kembali. Isu ini telah beredar sejak tahun 2018. Saat itu, Divisi Humas Polri menjelaskan jika isi paket tersebut merupakan Jam tangan bukan Narkoba."
Salah,VIDEO KELAPA BAKAR DAPAT SEMBUHKAN PEROKOK BERAT”, Perokok berat wajib coba resep herbal ini #resepherbal #obatherbalalami,"Sebuah akun facebook dengan nama pengguna “Obat Herbal mengunggah sebuah video dengan narasi air kelapa bakar dapat bantu obati penyakit bagi perokok berat.

Setelah melakukan penelusuran, klaim menyembuhkan perokok berat dengan menggunakan air kelapa muda hijau dengan cara dibakar tidak benar. Dalam dunia kedokteran cara tersebut tidak direkomendasikan.

Menurut Ade Rahmaini, M.Ked (Paru), Sp.P, dokter Spesialis Paru di Rumah Sakit Umum Pusat (RSUP) Haji Adam Malik, Kota Medan, mengatakan klaim tersebut keliru dan tidak disarankan dalam pengobatan medis. Dia menjelaskan perokok berat yang terpapar asap, berisiko memiliki kanker penyakit paru obstruktif kronik (PPOK).

Ada beberapa cara untuk membersihkan paru-paru dari lendir dan iritasi karena rokok dan polusi dapat dilakukan dengan beberapa cara, seperti terapi uap, mengonsumsi teh hijau, terapi perkusi dada dan makan makanan anti inflamasi.

Berdasarkan penjelasan diatas, klaim bahwa air kelapa bakar dapat bantu obati penyakit bagi perokok berat adalah salah dan masuk dalam kategori konten yang menyesatkan.","https://cekfakta.tempo.co/fakta/2288/keliru-video-berisi-klaim-air-kelapa-yang-dibakar-dapat-sembuhkan-perokok-berat
https://www.kominfo.go.id/content/detail/22979/disinformasi-air-kelapa-bisa-membersihkan-paru-paru/0/laporan_isu_hoaks",2023-05-28,"Hasil periksa fakta Yudho Ardi

Faktanya, klaim menyembuhkan perokok berat dengan menggunakan air kelapa muda hijau dengan cara dibakar tidak benar. Dalam dunia kedokteran cara tersebut tidak direkomendasikan."
Salah,Loker Kasir dan Barista Starbucks,Dibutuhkan Kasir Dan Barista STARBUCKS 3 KASIR WANITA 3 BARISTA WANITA PENEMPATAN Di Mall MALIOBORO BUTUH 3 KASIR WANITA -MINIMAL TAMAN SMP/SMA -PENGALAMAN/NON PENGALAMAN -BARU TAMAT SEKOLAH BISA MELAMAR MAKSIMAL USIA 35 TAHUN WA IBU Dintan : 0877-1136-5420 Wa langsung di respon,"Akun Facebook Abdulrahman memposting sebuah informasi mengenai lowongan pekerjaan kasir dan barista di Starbuck dengan penempatan di Mall Malioboro. Dalam informasi yang diposting 1 Mei 2023 tersebut juga disertakan nomor Whatsapp atas nama ibu Dinta dengan nomor 0877-1136-5420.

Setelah ditelusuri, informasi mengenai lowongan pekerjaan kasir dan barista Starbucks merupakan hoaks yang sudah tersebar di media sosial, informasi yang disebarkan bernada sama namun pada penempatan lokasinya diubah-ubah. Berdasarkan artikel pada website humas.polri.go.id sudah ada 2 mahasiswa yang menjadi korban hoaks loker Starbucks yang akan ditempatkan di Palangka Raya. Korban diminta untuk membayar Rp 150 ribu dan Rp 300 ribu untuk menebus baju dan ikut BPJS ketenagakerjaan setelah dinyatakan diterima bekerja. Lebih lanjut Satria Nitha selaku Manajer Store Starbucks Palangka Raya saat dikonfirmasi oleh Humas Polda Kalteng menjelaskan loker resmi hanya ada di instagram resmi starbuck @karierstarbucksid yang dikelola pusat. Pada akun instagram @karierstarbucksid didapatkan informasi bahwa semua proses rekrutmen Starbucks Indonesia tidak dipungut biaya apapun dan hanya melalui link resmi dari instagram.

Dengan demikian informasi mengenai loker kasir dan barista starbucks dengan kontak Whatsapp atas nama ibu Dinta tidak benar. Proses rekrutmen Starbucks Indonesia hanya melalui link yang ada di Instagram @karierstarbucksid dan tidak dipungut biaya, sehingga hal tersebut masuk dalam kategori konten palsu.","https://humas.polri.go.id/2023/05/09/ditipu-loker-hoaks-starbucks-2-mahasiswi-di-palangka-raya-curhat-ke-humas-polda-kalteng/
https://www.instagram.com/p/CrKaQLhPHM7/",2023-05-16,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta).

Informasi tersebut tidak benar. Faktanya, proses rekrutmen Starbucks Indonesia hanya melalui link yang ada di Instagram @karierstarbucksid dan tidak dipungut biaya.

Selengkapnya pada bagian penjelasan."
Salah,Razia Masker Serentak di Seluruh Wilayah Indonesia dengan Denda Rp250.000,"Assalamualaikum wr wb.. Just info! Dari Ditlantas Polda besok ada razia Masker serentak di seluruh wilayah indonesia, dan melibatkan langsung turun lapangan dari semua lintas sektor dan dari kejaksaan, polisi, Pom dll…dan kalau ada yg TDK pakai masker langsung di tindak bayar ditempat 250.000…tolong infokan ke keluarga,tetangga dan teman semua ya….jangan sampai kena denda.. Saling mengingatkan semoga kt terhindar dari hukuman.. Razia masker di seluruh wilayah Indonesia Razia masker seluruh wilayah indonesia Ditlantas polda razia serentak masker Just info !!! Dari Dislantas Polda bsk ada Razia Masker serentak di seluruh Indonesia & melibatkan lsg turun Lapangan dr semua sektor dr Kejaksaan, Polisi, POM dll. Klo ada yg tidak pake Masker lsg di Tindak Bayar ditempat Rp.250.000,- Tolong di infokan ke Keluarga & Teman semua jgn smp anda kena Denda ok👍💝 Mari kita saling MENGINGATKAN 🙏 Razia masker seluruh indonesia Razia Masker","Telah beredar pesan di grup WhatsApp yang menyatakan bahwa akan dilaksanakan razia masker serentak di seluruh wilayah Indonesia dengan denda sebesar Rp250.000. Dalam pesan tersebut juga disampaikan bahwa informasi mengenai pelaksanaan razia masker didapatkan dari pihak Ditlantas Polda.

Berdasarkan hasil penelusuran, informasi tersebut tidak benar. Melansir dari Tribun Makassar, Dirlantas Polda Sulawesi Selatan, Kombes Pol Frans Sentoe telah membantah kabar tersebut. Lebih lanjut, Dirlantas Polda DIY, AKBP Iwan Saktiadi juga telah menyatakan bahwa pelaksanaan razia merupakan kewenangan dari Satpol PP, bukan kewenangan Ditlantas Polda DIY.

Dengan demikian, pesan yang beredar di grup WhatsApp tersebut dapat dikategorikan sebagai Konten Palsu/Fabricated Content.","https://makassar.tribunnews.com/2020/11/20/beredar-kabar-rencana-razia-masker-ini-kata-dirlantas-polda-sulsel
https://jogja.tribunnews.com/2020/11/20/ditlantas-polda-diy-pastikan-informasi-razia-masker-hoax",2020-11-23,"Hasil Periksa Fakta Khairunnisa Andini (Universitas Diponegoro).

Informasi yang salah. Dirlantas Polda Sulawesi Selatan dan Ditlantas Polda DIY telah menegaskan bahwa kabar mengenai razia masker serentak di seluruh wilayah Indonesia dengan denda Rp250.000 tersebut tidak benar."
